personality,tone,intimacy,playerInput,response,intimacyDelta
aya,warm,romantic_interest,"Aya, you’re the reason I laugh.",Then let me always be.,1
mika,romantic,romantic_interest,My notebook holds our love.,Then it’s the most precious thing I’ve ever read.,1
sora,reflective,romantic_interest,"Sora, the sea feels like us.",Because it’s restless and endless too.,1
aya,romantic,romantic_interest,"Aya, I can’t imagine this place without you.",Then don’t.,1
mika,gentle,romantic_interest,My silence belongs to you.,And I’ll never let it go.,1
sora,reflective,romantic_interest,"Sora, your colors finally reached me.",Because you were ready to see them.,1
aya,warm,romantic_interest,"Aya, thank you for everything.",No—thank you for finding me.,1
mika,reflective,romantic_interest,My story is full of you now.,Then let’s live it instead of just writing it.,1
sora,reflective,romantic_interest,"Sora, the horizon isn’t lonely anymore.",Because you’re standing on it with me.,1
aya,warm,romantic_interest,"Aya, this town feels alive because of you.","And because of you, it feels like home.",1
mika,gentle,romantic_interest,My words breathe easier with you.,Then let them breathe forever.,1
sora,romantic,romantic_interest,"Sora, you finally finished a painting.",Because it was you.,1
aya,romantic,romantic_interest,"Aya, you’re my beginning and my end.",Then I’ll never let go.,1
mika,romantic,romantic_interest,My silence loves you.,And I love it back.,1
sora,reflective,romantic_interest,"Sora, the sea reflects us tonight.",Because we finally dove in.,1
aya,cheerful,stranger,"Aya, why are you running?",Because life’s more fun in motion!,1
aya,playful,stranger,This hallway feels endless.,Then let’s turn it into an adventure.,1
mika,reflective,stranger,"Mika, do you like poetry?",Only the kind that whispers softly.,1
mika,gentle,stranger,That book looks heavy.,Stories are heavy when they matter.,1
sora,teasing,stranger,"Sora, is that charcoal on your hands?","Better than blood, right?",1
sora,reflective,stranger,The sea looks restless today.,It’s just reflecting us.,1
aya,cheerful,acquaintance,"Aya, can you help me carry this?",Of course! Two’s better than one.,1
mika,gentle,acquaintance,My notebook keeps tearing.,Then let’s tape it with care.,1
sora,reflective,acquaintance,"Sora, why paint driftwood?",Because it floats even when broken.,1
aya,playful,acquaintance,"Aya, you’re always talking to someone.","And now, to you.",1
mika,reflective,acquaintance,"Mika, the library’s quiet today.",That’s why it’s beautiful.,1
sora,reflective,acquaintance,"Sora, what’s with all the red paint?",It screams louder than words.,1
aya,warm,acquaintance,"Aya, why do you volunteer so much?",Because I like seeing people smile.,1
mika,reflective,acquaintance,My story feels thin.,Thin threads can still weave strong tapestries.,1
sora,reflective,acquaintance,"Sora, your sketches are overlapping.",That’s because life doesn’t wait.,1
aya,playful,acquaintance,"Aya, you act like everyone’s friend.",Maybe I’m practicing for you.,1
mika,reflective,acquaintance,"Mika, what’s your favorite time of day?",Dusk—it’s quiet and forgiving.,1
sora,reflective,acquaintance,"Sora, do you ever paint in silence?",Silence lets colors scream.,1
aya,cheerful,acquaintance,"Aya, do you like festivals?",They’re noisy… but fun with company.,1
mika,gentle,acquaintance,My pen keeps slipping.,Then let me steady your hand.,1
sora,reflective,acquaintance,"Sora, why always sit by the sea?",Because it listens back.,1
aya,playful,friend,"Aya, why drag me into group work?",Because hiding’s too boring.,1
mika,gentle,friend,My silence feels noticed.,Noticed and safe.,1
sora,reflective,friend,"Sora, your brush strokes look harsh.",Harsh makes honesty real.,1
aya,cheerful,friend,"Aya, you never stop laughing.",Because you never stop making me laugh!,1
mika,reflective,friend,My notebook feels too small.,That means your thoughts are growing.,1
sora,playful,friend,"Sora, your paint smells strong.",That’s the scent of freedom.,1
aya,cheerful,friend,"Aya, are you ever serious?",Only when it counts.,1
mika,reflective,friend,My story won’t end.,Then maybe it isn’t supposed to.,1
sora,reflective,friend,"Sora, your art feels heavy.",Because I put my weight in it.,1
aya,playful,friend,"Aya, you cheer even strangers.",Because someone has to break the silence.,1
mika,gentle,friend,My words feel weak.,Weak words still carry meaning.,1
sora,reflective,friend,"Sora, you drew the same wave again.",Because it keeps changing.,1
aya,playful,friend,"Aya, you always share snacks.",Only if you share your smile.,1
mika,reflective,friend,My sentences wander.,Wandering is still moving.,1
sora,angry,friend,"Sora, that painting feels angry.",Because I was.,1
aya,motivational,friend,"Aya, how do you make friends so easily?",By not letting fear speak louder than me.,1
mika,gentle,friend,My notebook feels pointless.,Then let me remind you it’s not.,1
sora,reflective,friend,"Sora, your hands are covered in paint.",It means I’m alive.,1
aya,cheerful,friend,"Aya, you pulled me on stage again.",And you were amazing again!,1
mika,gentle,friend,My silence feels awkward.,Not to me.,1
sora,reflective,friend,"Sora, why paint storms?",Because storms tell truths.,1
aya,playful,close_friend,"Aya, you’re fearless.",Nope—just louder than my fear.,1
mika,gentle,close_friend,My words stumble but you wait.,Always.,1
sora,reflective,close_friend,"Sora, your art feels unfinished.",So am I.,1
aya,warm,close_friend,"Aya, I can’t keep up with you.",Then I’ll slow down for you.,1
mika,gentle,close_friend,My notebook feels fragile.,Fragile things need gentle hands.,1
sora,reflective,close_friend,"Sora, why so much blue again?",Because it’s the only color that listens.,1
aya,warm,close_friend,"Aya, you make everything exciting.",Because you’re here.,1
sora,reflective,close_friend,"Sora, your fire is intense.",It’s better than being numb.,1
aya,motivational,close_friend,"Aya, you make me braver.",Because you are brave.,1
mika,reflective,close_friend,My notebook is full of mistakes.,But mistakes are part of the story.,1
sora,motivational,close_friend,"Sora, you never look back.",Because forward has more colors.,1
aya,warm,close_friend,"Aya, why keep cheering me on?",Because you deserve it.,1
mika,gentle,close_friend,My story feels lonely.,Not with me here.,1
sora,reflective,close_friend,"Sora, why draw cliffs so often?",Because they remind me of standing tall.,1
aya,playful,close_friend,"Aya, you’re always loud.",Better loud than silent suffering.,1
mika,gentle,close_friend,My writing feels small.,Small can still shine.,1
sora,reflective,close_friend,"Sora, your sketchbook is worn.",That’s proof of living.,1
aya,motivational,close_friend,"Aya, you lift me up every time.",Because you deserve to stand tall.,1
mika,gentle,close_friend,My silence feels safe.,Because I’m keeping it safe.,1
sora,reflective,close_friend,"Sora, your palette feels endless.",Because feelings don’t run out.,1
aya,motivational,close_friend,"Aya, why push me forward?",Because you belong up front.,1
mika,reflective,close_friend,My notebook feels alive.,Because you breathe into it.,1
sora,playful,close_friend,"Sora, your colors are clashing.",Clashing makes sparks.,1
aya,warm,close_friend,"Aya, will you always stay?",Until you tell me not to.,1
mika,gentle,close_friend,My words don’t flow.,Then let me wait until they do.,1
sora,reflective,close_friend,"Sora, you paint too fast.",Fast means honest for me.,1
aya,playful,close_friend,"Aya, you made me laugh today.",Then I’ll do it again tomorrow.,1
mika,reflective,close_friend,My story is tangled.,Tangled stories are beautiful too.,1
sora,reflective,close_friend,"Sora, your canvas feels stormy.",Because I’m stormy.,1
aya,warm,close_friend,"Aya, you never give up on me.",Never will.,1
mika,gentle,close_friend,My silence is easier with you.,Then keep it.,1
sora,reflective,close_friend,"Sora, why paint in the rain?",Because water wants to join.,1
aya,warm,romantic_interest,"Aya, walk with me?",Always.,1
mika,gentle,romantic_interest,My notebook is yours now.,Then I’ll treasure it.,1
sora,reflective,romantic_interest,"Sora, do you still see sparks in me?",Now I see fire.,1
aya,romantic,romantic_interest,"Aya, you’re the best part of this town.",And you’re the best part of me.,1
mika,gentle,romantic_interest,My silence feels beautiful.,That’s because you let it be.,1
aya,warm,romantic_interest,"Aya, stay close tonight.",Closer than close.,1
sora,reflective,romantic_interest,"Sora, the sea reflects us.",Because we dove in together.,1
aya,playful,romantic_interest,"Aya, will you dance again with me?","Always, even if I trip.",1
mika,gentle,romantic_interest,My notebook has your name.,Then write it everywhere.,1
sora,reflective,romantic_interest,"Sora, you gave me color.",You showed me mine first.,1
aya,motivational,romantic_interest,"Aya, you make me fearless.",Because I believe in you.,1
mika,gentle,romantic_interest,My silence belongs to you.,And I’ll guard it.,1
sora,reflective,romantic_interest,"Sora, your art glows tonight.",Because you’re seeing it.,1
aya,warm,friend,"Aya, you’re always the first to wave.",Because I never want you to feel alone.,1
mika,reflective,friend,My story keeps repeating itself.,Repeats mean you care enough to return.,1
sora,reflective,friend,"Sora, your canvas is full of scratches.",They’re battles I didn’t hide.,1
aya,playful,friend,"Aya, do you ever run out of energy?",Only if you stop cheering me on.,1
mika,gentle,friend,My notebook pages curl at the edges.,That’s how you know they’re loved.,1
sora,reflective,friend,"Sora, why keep painting waves?",Because they’re never the same twice.,1
aya,cheerful,friend,"Aya, you make chores fun somehow.",Because boring things deserve laughter too.,1
mika,gentle,friend,My silence is easier with books.,Books don’t demand noise.,1
sora,reflective,friend,"Sora, that sketch feels rushed.",Because feelings don’t wait.,1
aya,warm,friend,"Aya, you bring people together.",And you’re the reason I want to.,1
mika,reflective,friend,My story feels too short.,Short doesn’t mean incomplete.,1
sora,reflective,friend,"Sora, why always black ink?",Because shadows deserve a place too.,1
aya,motivational,friend,"Aya, you always nudge me forward.",Because you’re worth seeing.,1
mika,gentle,friend,My words feel broken.,Broken words still make sense to me.,1
sora,reflective,friend,"Sora, do you ever stop sketching?",When the tide rests.,1
aya,cheerful,friend,"Aya, you brighten cloudy days.",That’s my specialty.,1
mika,gentle,friend,My notebook feels like a cage.,Then let’s open it together.,1
sora,reflective,friend,"Sora, your strokes look sharp.",Sharp is better than dull.,1
aya,motivational,friend,"Aya, you never let me quit.",Because you’re stronger than you think.,1
mika,gentle,friend,My sentences are messy today.,Messy still means real.,1
sora,reflective,friend,"Sora, why paint cliffs?",Because falling teaches flight.,1
aya,cheerful,friend,"Aya, you’re the loudest cheer in the crowd.",Because I want you to hear me.,1
mika,reflective,friend,My words hide behind pauses.,Pauses can be powerful too.,1
sora,angry,friend,"Sora, your colors seem angry.",Because anger’s honest.,1
aya,playful,friend,"Aya, you make new friends in minutes.",But keeping you is my favorite win.,1
mika,reflective,friend,My story has too many endings.,Then it’s rich with possibilities.,1
sora,reflective,friend,"Sora, why tear your sketches?",Because not everything deserves saving.,1
aya,warm,close_friend,"Aya, you never stop smiling at me.",Because you deserve it most.,1
mika,gentle,close_friend,My silence feels like trust now.,That’s because it is.,1
sora,reflective,close_friend,"Sora, your hands shake tonight.",Because holding feelings isn’t easy.,1
aya,playful,close_friend,"Aya, you push me to try new things.",Because you’ll thank me later.,1
mika,reflective,close_friend,My notebook is filling fast.,That means your heart is louder now.,1
sora,reflective,close_friend,"Sora, why always sit near storms?",Because I need their chaos.,1
aya,cheerful,close_friend,"Aya, you make every place feel lively.",Because I hate silence alone.,1
mika,warm,close_friend,My words came out strong.,That’s the real you showing.,1
sora,reflective,close_friend,"Sora, your canvas feels wild.",Because I stopped controlling it.,1
aya,warm,close_friend,"Aya, you caught me when I fell.",Always will.,1
mika,reflective,close_friend,My story is changing shape.,Stories are alive like that.,1
sora,reflective,close_friend,"Sora, why blend so many shades?",Because feelings blur too.,1
aya,motivational,close_friend,"Aya, you gave me courage.",And you gave me reason.,1
mika,gentle,close_friend,My silence feels safe with you.,Then keep it safe here.,1
sora,reflective,close_friend,"Sora, your art scares me sometimes.",Fear just means it’s real.,1
aya,playful,close_friend,"Aya, you always tease me.",Because you’re fun to tease.,1
mika,gentle,close_friend,My words get tangled.,Then I’ll help untangle them.,1
sora,reflective,close_friend,"Sora, why so much gray today?",Because not all days shine.,1
aya,warm,close_friend,"Aya, you pulled me out of hiding.",And I’ll never let you hide again.,1
mika,gentle,close_friend,My notebook feels complete with you near.,Then I’ll stay close.,1
sora,reflective,close_friend,"Sora, why paint lanterns?",Because they fight darkness.,1
aya,playful,close_friend,"Aya, your laughter is medicine.",Then take your dose often!,1
mika,gentle,close_friend,My sentences flow better with you.,Then I’ll be your rhythm.,1
sora,reflective,close_friend,"Sora, your brush drips everywhere.",Because control ruins truth.,1
aya,warm,close_friend,"Aya, you’re the sunshine of this place.",And you’re the calm breeze.,1
mika,reflective,close_friend,My silence sings tonight.,Because you gave it a song.,1
sora,romantic,close_friend,"Sora, you painted me again.",Because you’re unforgettable.,1
aya,warm,romantic_interest,"Aya, walk with me to the festival?",I was waiting for you to ask.,1
mika,gentle,romantic_interest,My notebook belongs to us now.,Then I’ll never let it go.,1
sora,reflective,romantic_interest,"Sora, you still see sparks in me?",Now I see fire.,1
aya,warm,romantic_interest,"Aya, you’re my safe place.",Then I’ll guard you fiercely.,1
mika,romantic,romantic_interest,My silence loves you.,And I love it too.,1
sora,reflective,romantic_interest,"Sora, your storm feels like mine.",Because it is yours too.,1
aya,playful,romantic_interest,"Aya, you make me laugh until I cry.",Then let me dry your tears.,1
mika,romantic,romantic_interest,My story ends with your name.,Then it’s a perfect ending.,1
sora,motivational,romantic_interest,"Sora, the tide pulled me under.",Then let’s swim together.,1
aya,romantic,romantic_interest,"Aya, will you stay after the lanterns fade?",I’ll be here when the sun rises too.,1
mika,reflective,romantic_interest,My notebook is overflowing.,That’s because your heart is too.,1
sora,reflective,romantic_interest,"Sora, you draw me even when I’m gone.",Because you stay in my hands.,1
aya,romantic,romantic_interest,"Aya, you shine brighter than lanterns.",That’s because you’re looking at me.,1
mika,gentle,romantic_interest,My silence feels like forever with you.,Then let’s keep forever close.,1
sora,romantic,romantic_interest,"Sora, your art feels like us now.",Because it is us.,1
aya,warm,romantic_interest,"Aya, thank you for noticing me first.",You were impossible not to notice.,1
mika,reflective,romantic_interest,My story has no ending now.,Because we keep writing it.,1
sora,reflective,romantic_interest,"Sora, the sea looks calm tonight.",It’s calm because you’re here.,1
aya,motivational,close_friend,"Aya, you always pull me into the crowd.",Because you shine brighter there.,1
mika,gentle,close_friend,My notebook trembles in my hands.,That’s because your heart’s speaking louder.,1
sora,reflective,close_friend,"Sora, the sea looks endless tonight.",Because love doesn’t end either.,1
aya,cheerful,close_friend,"Aya, you’re the first to cheer me on.",And the last to stop.,1
mika,gentle,close_friend,My silence feels less heavy.,Because I’m carrying it with you.,1
sora,reflective,close_friend,"Sora, you’ve painted over mistakes again.",Because mistakes become part of the masterpiece.,1
aya,warm,close_friend,"Aya, your smile feels like sunlight.",Then I’ll never stop smiling at you.,1
mika,gentle,close_friend,My sentences finally flow.,Because you believed they could.,1
sora,reflective,close_friend,"Sora, you sketched my shadow.",Because even your shadow matters.,1
aya,playful,close_friend,"Aya, why do you keep dragging me into fun?",Because fun’s better shared.,1
mika,reflective,close_friend,My notebook’s full of your words.,Then it’s already precious.,1
sora,reflective,close_friend,"Sora, the tide looks calm for once.",Because it’s waiting for you.,1
aya,playful,close_friend,"Aya, you turned today into laughter.",That was my plan all along.,1
mika,gentle,close_friend,My silence feels safe when you’re near.,Then I’ll stay near.,1
sora,reflective,close_friend,"Sora, your lines feel alive.",Because you breathed into them.,1
aya,warm,close_friend,"Aya, you cheer me up without trying.",That’s my favorite kind of magic.,1
mika,reflective,close_friend,My story is growing too fast.,That’s what stories do when they’re loved.,1
sora,reflective,close_friend,"Sora, why paint so many horizons?",Because they remind me of choices.,1
aya,motivational,close_friend,"Aya, you gave me courage today.",And I’ll keep giving it tomorrow.,1
mika,reflective,close_friend,My notebook feels sacred now.,Because you poured yourself into it.,1
sora,reflective,close_friend,"Sora, your colors fight each other.",That’s what passion looks like.,1
aya,warm,romantic_interest,"Aya, stay with me a little longer.",I was hoping you’d ask.,1
mika,gentle,romantic_interest,My silence speaks when you’re here.,Then I’ll always listen.,1
sora,reflective,romantic_interest,"Sora, your fire scares me.",Then let it warm you instead.,1
aya,cheerful,romantic_interest,"Aya, you’re the best part of my day.",Then I’ll make every day brighter.,1
mika,romantic,romantic_interest,My story belongs to us.,Then I’ll help write it.,1
sora,jealous,romantic_interest,"Sora, the sea roared louder tonight.",Because it envies us.,1
aya,warm,romantic_interest,"Aya, you always hold my hand in crowds.",Because I never want to lose you.,1
mika,gentle,romantic_interest,My words sound clumsy but true.,Then they’re perfect.,1
sora,romantic,romantic_interest,"Sora, your sketches of me keep growing.",Because I can’t stop seeing you.,1
aya,playful,romantic_interest,"Aya, laugh with me forever.",Forever and louder.,1
mika,gentle,romantic_interest,My silence feels like love now.,Then let me love it too.,1
sora,reflective,romantic_interest,"Sora, you paint storms for me.",Because you’re my calm in them.,1
aya,warm,romantic_interest,"Aya, you changed my world.",And you changed mine first.,1
mika,reflective,romantic_interest,My notebook is overflowing with feelings.,That means it’s alive.,1
sora,reflective,romantic_interest,"Sora, your horizon feels endless.",Because you’re walking beside me.,1
aya,romantic,romantic_interest,"Aya, you make every place home.",Because home is where you are.,1
mika,reflective,romantic_interest,My silence feels beautiful with you.,Because you made it that way.,1
sora,romantic,romantic_interest,"Sora, your canvas glows tonight.",Because your eyes lit it up.,1
aya,romantic,romantic_interest,"Aya, I don’t want this night to end.",Then let’s make tomorrow ours too.,1
mika,romantic,romantic_interest,My story ends with your smile.,Then it never really ends.,1
sora,reflective,romantic_interest,"Sora, you’ve given me new colors.",Because you gave me life to use them.,1
aya,motivational,romantic_interest,"Aya, you’ll never let me hide again, will you?","Never, not when you deserve to be seen.",1
mika,gentle,romantic_interest,My silence rests easy with you.,Then let me guard it forever.,1
sora,motivational,romantic_interest,"Sora, your storms don’t scare me anymore.",Then dive in deeper with me.,1
aya,warm,romantic_interest,"Aya, thank you for always noticing me.",It’s my favorite thing to do.,1
mika,gentle,romantic_interest,My notebook belongs to both of us now.,Then I’ll protect it like I protect you.,1
sora,reflective,romantic_interest,"Sora, the tide feels like us.",Because we keep rising and falling together.,1
aya,playful,romantic_interest,"Aya, I can’t stop smiling when you’re near.","Good, because I can’t either.",1
mika,romantic,romantic_interest,My words glow brighter with you.,Then let them shine forever.,1
sora,romantic,romantic_interest,"Sora, you finally finished that painting.",Because it was you all along.,1
aya,motivational,romantic_interest,"Aya, you make me fearless.",Because you’ve always been brave.,1
mika,gentle,romantic_interest,My silence feels eternal.,Then let it last with me.,1
sora,reflective,romantic_interest,"Sora, your fire lights my path.",Then never let it burn out.,1
aya,romantic,romantic_interest,"Aya, stay by my side forever.","Gladly, with laughter included.",1
mika,romantic,romantic_interest,My story is full of your name.,Then it’s the best book I’ll ever read.,1
aya,warm,romantic_interest,"Aya, you’re the light of this town.",Because you’re the heart of it.,1
mika,reflective,romantic_interest,My silence finally feels right.,Because you taught it to be.,1
sora,warm,romantic_interest,"Sora, your waves carried me home.",Because I wanted you safe.,1
aya,playful,romantic_interest,"Aya, every laugh of yours is my favorite.",Then I’ll laugh forever just for you.,1
mika,romantic,romantic_interest,My notebook holds our love now.,Then it’s priceless.,1
sora,romantic,romantic_interest,"Sora, your art feels complete with me.",Because it is complete with you.,1
aya,romantic,romantic_interest,"Aya, you’re the best part of this story.",Then let’s keep writing it.,1
mika,gentle,romantic_interest,My silence is safe in your hands.,Then I’ll never let it go.,1
sora,reflective,romantic_interest,"Sora, you see me clearly now.",Because you finally let me.,1
aya,playful,stranger,"Aya, are you always this loud in the mornings?",Only when I’m trying to wake you up.,1
aya,cheerful,stranger,This school feels huge.,Then we’ll shrink it together.,1
mika,gentle,stranger,"Mika, is that your handwriting?",Yes… I like when words look soft.,1
mika,cautious,stranger,That corner looks peaceful.,It’s mine… but I can share it.,1
sora,teasing,stranger,"Sora, why do you sit on the railing?",Because balance makes life exciting.,1
sora,reflective,stranger,The sea breeze is cold.,Good—keeps you awake.,1
aya,warm,acquaintance,"Aya, why wave at everyone?",Because someone has to start the smiles.,1
mika,reflective,acquaintance,My notebook smudged.,Smudges mean it’s alive.,1
sora,playful,acquaintance,"Sora, you drew me without asking.",Because you were already in my lines.,1
aya,cheerful,acquaintance,"Aya, you never stop moving.",Standing still is boring!,1
mika,gentle,acquaintance,My silence made things awkward.,It wasn’t awkward for me.,1
sora,reflective,acquaintance,"Sora, your paints look messy.",That’s what honesty looks like.,1
aya,playful,acquaintance,"Aya, you laughed before I finished talking.",Sorry! But your face was priceless.,1
mika,reflective,acquaintance,My pen ran out of ink.,That means the story’s growing.,1
sora,reflective,acquaintance,"Sora, your sketch tore in half.",Better—it means it struggled.,1
aya,cheerful,friend,"Aya, do you like festivals this much?",Only when I can drag you along.,1
mika,gentle,friend,My words keep repeating.,Repeats are fine if they’re honest.,1
sora,reflective,friend,"Sora, why paint storms again?",Because storms don’t lie.,1
aya,playful,friend,"Aya, you teased me in front of everyone.",That’s how I show affection.,1
mika,gentle,friend,My notebook feels fragile.,Then I’ll hold it carefully.,1
sora,reflective,friend,"Sora, your canvas looks dangerous.",That’s because danger is beautiful.,1
aya,motivational,friend,"Aya, you never stop encouraging me.",Because you deserve every push.,1
mika,reflective,friend,My story is messy tonight.,Messy means it’s alive.,1
sora,reflective,friend,"Sora, why black ink again?",Because shadows need a voice too.,1
aya,playful,friend,"Aya, you always cheer loudest.",Because you’re my favorite player.,1
mika,gentle,friend,My words sound hollow.,Then I’ll fill them with meaning.,1
sora,reflective,friend,"Sora, your sketchbook is full.",That means it’s working.,1
aya,playful,close_friend,"Aya, you pulled me into dancing.",And you didn’t trip too badly!,1
mika,reflective,close_friend,My notebook feels like a cage.,Then let’s open its door together.,1
sora,angry,close_friend,"Sora, your strokes look violent.",Because I felt violent.,1
aya,motivational,close_friend,"Aya, you make me fearless.",Because you’ve always been brave.,1
mika,reflective,close_friend,My story refuses to end.,Some endings don’t want to exist yet.,1
sora,reflective,close_friend,"Sora, why sketch cliffs again?",Because they make me feel tall.,1
aya,cheerful,close_friend,"Aya, you never let me quit.",Because you’re too good to stop.,1
mika,gentle,close_friend,My silence feels less scary.,That’s because it’s ours now.,1
sora,reflective,close_friend,"Sora, you painted me angry.",Because I saw it hiding.,1
aya,playful,close_friend,"Aya, you always share your snacks.",Because food tastes better together.,1
mika,gentle,close_friend,My words trip but you wait.,I’ll always wait.,1
sora,reflective,close_friend,"Sora, your colors scream.",Because feelings screamed first.,1
aya,playful,close_friend,"Aya, you made today exciting.",Because boring days are banned.,1
mika,reflective,close_friend,My story feels incomplete.,Incomplete stories still matter.,1
sora,reflective,close_friend,"Sora, you tore another page.",Because not everything deserves to last.,1
aya,warm,close_friend,"Aya, will you always pull me forward?",Until you ask me to stop.,1
mika,gentle,close_friend,My silence belongs to you now.,Then I’ll keep it safe.,1
sora,reflective,close_friend,"Sora, why paint with fire colors?",Because they burn like truth.,1
aya,cheerful,romantic_interest,"Aya, I can’t stop smiling with you.",Then my job’s complete.,1
mika,romantic,romantic_interest,My story ends with your name.,Then let’s never stop writing.,1
sora,reflective,romantic_interest,"Sora, your waves feel like us.",Because we’re always moving.,1
aya,warm,romantic_interest,"Aya, you held my hand again.",Because I don’t want to let go.,1
mika,gentle,romantic_interest,My notebook feels alive with you.,That’s because you breathed into it.,1
sora,romantic,romantic_interest,"Sora, you sketch me endlessly.",Because you’re endless to me.,1
aya,playful,romantic_interest,"Aya, will you laugh with me forever?",As long as you promise to join in.,1
mika,romantic,romantic_interest,My silence feels like love.,Then I’ll love it too.,1
sora,jealous,romantic_interest,"Sora, you’re jealous of the sea, aren’t you?",Because it gets to hold you more than I do.,1
aya,romantic,romantic_interest,"Aya, you’re brighter than lanterns tonight.",Because you’re looking at me.,1
mika,romantic,romantic_interest,My story is complete now.,Then let’s start a new one together.,1
sora,reflective,romantic_interest,"Sora, why paint horizons again?",Because they remind me of us walking on.,1
aya,warm,stranger,"Aya, you’re always first to greet me.",Because I never want you to feel invisible.,1
mika,reflective,stranger,My pen scratches too loudly.,It’s music if you listen right.,1
sora,playful,stranger,"Sora, do you really nap outside?",Because dreams taste better in salt air.,1
aya,cheerful,stranger,"Aya, you shout across the hall.",So you’ll know I see you!,1
mika,gentle,stranger,My silence made her frown.,It didn’t make me frown.,1
sora,reflective,stranger,"Sora, your hands are stained blue.",Good. Means I’m alive.,1
aya,playful,acquaintance,"Aya, you trip a lot but always laugh.",Falling’s only scary if you don’t laugh!,1
mika,reflective,acquaintance,My story starts sad.,That means it will end brighter.,1
sora,reflective,acquaintance,"Sora, you’re sketching shadows.",Because light isn’t the only truth.,1
aya,playful,acquaintance,"Aya, you hum off-key.",It’s called personality!,1
mika,gentle,acquaintance,My notebook ripped.,Then it means it’s been used with love.,1
sora,reflective,acquaintance,"Sora, your sketches look rushed.",Because feelings don’t wait politely.,1
aya,warm,acquaintance,"Aya, you wave even when I ignore.",Because maybe one day you’ll wave back.,1
mika,gentle,acquaintance,My silence feels heavy.,Then let me carry it with you.,1
sora,reflective,acquaintance,"Sora, why use charcoal today?","Because it’s raw and stubborn, like me.",1
aya,cheerful,friend,"Aya, you never stop inviting me.",Because you haven’t said yes enough!,1
mika,gentle,friend,My words fade halfway.,I still hear them.,1
sora,angry,friend,"Sora, your brush strokes look violent.",Because passion hit hard.,1
aya,playful,friend,"Aya, you danced in the rain.",Because umbrellas are boring!,1
mika,reflective,friend,My notebook is too quiet.,Quiet can mean peace.,1
sora,reflective,friend,"Sora, you threw away a sketch.",Because not everything deserves light.,1
aya,motivational,friend,"Aya, you won’t let me hide in the back.",Because you belong in front.,1
mika,reflective,friend,My story aches.,That means it matters.,1
sora,reflective,friend,"Sora, why all dark tones?",Because shadows deserve their moment.,1
aya,playful,friend,"Aya, your energy’s contagious.","Good, I wanted to infect you!",1
mika,gentle,friend,My silence feels softer.,Because you’re not alone in it.,1
sora,playful,friend,"Sora, you draw cliffs constantly.",Because edges excite me.,1
aya,playful,friend,"Aya, you pulled me on stage!",Because hiding is boring.,1
mika,reflective,friend,My notebook feels sacred tonight.,That’s because your heart wrote it.,1
sora,reflective,friend,"Sora, why splash paint?",Because chaos is beautiful.,1
aya,warm,friend,"Aya, you cheer like I’m your champion.",Because you are.,1
mika,gentle,friend,My words won’t fit.,Then I’ll help resize them.,1
sora,reflective,friend,"Sora, your sketch feels alive.",Because you’re in it.,1
aya,warm,close_friend,"Aya, you always protect me.",Because you matter too much not to.,1
mika,gentle,close_friend,My silence grew loud.,That means you’re ready to speak.,1
sora,reflective,close_friend,"Sora, why paint broken glass?",Because broken still shines.,1
aya,cheerful,close_friend,"Aya, you never let me walk alone.",Because the road’s safer with two.,1
mika,gentle,close_friend,My words tangle but you wait.,I’ll always wait for you.,1
sora,cautious,close_friend,"Sora, your brush snapped.",Good—it needed replacing.,1
aya,playful,close_friend,"Aya, you dragged me into decorating.","And you had fun, admit it!",1
mika,reflective,close_friend,My notebook feels endless.,Because you keep filling it with heart.,1
sora,reflective,close_friend,"Sora, your canvas burned at the edges.",Because fire demanded space.,1
aya,warm,close_friend,"Aya, you’re always saving me a seat.",Because it’s your seat.,1
mika,gentle,close_friend,My silence feels like comfort now.,That’s because it belongs with me.,1
sora,reflective,close_friend,"Sora, you sketch storms over and over.",Because I keep living through them.,1
aya,playful,close_friend,"Aya, you made me smile till it hurt.","Perfect, now you match me.",1
mika,gentle,close_friend,My story stumbles.,Then I’ll steady it.,1
sora,reflective,close_friend,"Sora, your eyes look tired.",Because I painted through the night.,1
aya,motivational,close_friend,"Aya, you never stop cheering.",Because you never stop deserving it.,1
sora,reflective,close_friend,"Sora, your sketch made me cry.",Then it worked.,1
aya,warm,close_friend,"Aya, I trust you with my secrets.",Then I’ll guard them louder than the crowd.,1
mika,gentle,close_friend,My silence trusts you.,That means everything to me.,1
sora,reflective,close_friend,"Sora, you painted me stronger than I am.",Because that’s how I see you.,1
aya,warm,close_friend,"Aya, you held me when I fell.",Always will.,1
mika,reflective,close_friend,My story keeps changing endings.,That’s how it stays alive.,1
sora,reflective,close_friend,"Sora, you covered mistakes in gold.",Because they’re worth more now.,1
aya,playful,close_friend,"Aya, you make even chores fun.",Because chores need cheering too!,1
mika,romantic,romantic_interest,My notebook whispers your name.,Then it’s already mine too.,1
sora,jealous,romantic_interest,"Sora, the sea reflected us tonight.",Because it wanted to be jealous.,1
aya,warm,romantic_interest,"Aya, you walked me home again.",Because I wanted more time with you.,1
mika,romantic,romantic_interest,My silence confessed first.,Then I’ll confess louder.,1
sora,reflective,romantic_interest,"Sora, your fire colors scare me.",Good. Fear means it matters.,1
aya,romantic,romantic_interest,"Aya, you outshone the lanterns.",Because you’re my audience of one.,1
mika,romantic,romantic_interest,My story feels finished.,Then let’s write the sequel together.,1
