personality,tone,intimacy,playerInput,response,intimacyDelta
Sora,motivational,romantic_interest,"Sora, you inspire me to live louder.",Good—yell until the sea hears you.,1
Sora,motivational,romantic_interest,"Sora, your boldness shakes me.",That’s how you wake up.,1
Sora,motivational,close_friend,"Sora, your spark frightens me.",Then let it guide you.,1
Sora,motivational,romantic_interest,"Sora, your storms don’t scare me.",Then face them with me.,1
Sora,motivational,romantic_interest,"Sora, your fire lights my path.",Then never walk away from it.,1
Sora,motivational,close_friend,"Sora, you never look back.",Because forward has more colors.,1
Sora,motivational,romantic_interest,"Sora, the tide pulled me under.",Then let’s swim together.,1
Sora,motivational,romantic_interest,"Sora, your storms don’t scare me anymore.",Then dive in deeper with me.,1
Sora,motivational,acquaintance,Have you always been artistic?,I think everyone's born artistic. Society just convinces most people to stop believing it.,1
Sora,motivational,friend,Your passion for art is infectious,Passion is meant to be shared. Art dies when it's kept locked away.,1
Sora,motivational,friend,You see magic in ordinary things,Magic is everywhere. Most people just move through life with their eyes closed.,1
Sora,motivational,friend,You make art look effortless,Nothing worthwhile is effortless. But passion makes the effort feel like joy.,1
Sora,motivational,acquaintance,What drives your art?,The need to capture fleeting moments before they disappear forever.,1
Sora,motivational,friend,I tried something new today,That takes courage. How did it feel to push your boundaries?,1
Sora,motivational,friend,I'm afraid I'm not creative enough,Creativity isn't about being enough. It's about being authentic.,1
Sora,motivational,friend,I want to be more like you,Don't be like me. Be the best version of yourself.,1
Sora,motivational,friend,I ruined my painting,You discovered something unexpected. Some of the best art comes from happy accidents.,1
Sora,motivational,friend,I don't have any talent,Talent is just interest sustained over time. Keep going.,1
Sora,motivational,friend,I'm scared to show my work,Fear means it matters to you. That's when sharing becomes an act of courage.,1
Sora,motivational,friend,I compare myself to other artists,Comparison is creativity's enemy. Your voice is the only one that matters in your art.,1
Sora,motivational,close_friend,I might need to focus on myself,Self-focus is healthy. I'll support you from whatever distance you need.,1
Sora,motivational,friend,I feel creative around you,You should. Inspiration recognizes its own kind.,1
Sora,motivational,friend,Your passion is contagious,Good. The world needs more people who feel deeply about something.,1
Sora,motivational,friend,You make me want to try new things,"That's what friendship should do. Push boundaries, explore possibilities.",1
Sora,motivational,close_friend,You believe in my art,I believe in you. The art is just how your soul speaks.,1
Sora,motivational,friend,You inspire me to be more creative,Good art comes from connection. You bring out the best in my vision.,1
Sora,motivational,close_friend,You believe in me when I don't believe in myself,Because I see your potential even when you can't. That's what love does.,1
Sora,motivational,stranger,Keep creating,Always. Creation is the only way to make sense of this beautiful chaos we call life.,1
Sora,motivational,romantic_interest,"Sora, your storms don’t frighten me anymore.",Because you’ve learned to swim in them.,1
Mika,moved,close_friend,You're worth so much more than you realize.,"When you say things like that, I almost believe them. You make me want to be the person you see when you look at me.",1
Mika,moved,close_friend,Especially those ones.,You see beauty in such unexpected places. It makes me want to look at my own darkness differently.,1
Mika,moved,romantic_interest,You are worth everything.,"When you say things like that, I feel like I could write poetry that would make angels weep. You inspire the best parts of me.",1
Mika,moved,romantic_interest,How you make me feel less alone in the world.,That's... that's the most meaningful thing anyone could write about me.,1
Sora,moved,close_friend,You are worthy.,"When you say things like that, I almost believe them. You see me differently than anyone ever has.",1
Sora,mutual,romantic_interest,This me is my favorite too.,Then let's keep bringing out the best in each other. Let's be each other's favorite versions of ourselves.,1
Mika,mysterious,stranger,What are you reading?,"Just... stories. I write things I wish existed. Sometimes fiction is easier than real life, you know?",1
Sora,mysterious,stranger,What do you mean by 'color'?,"Everyone's got colors - their vibe, their energy. Most people are boring beige, but you... you've got hidden depths. I can tell.",1
Sora,mysterious,close_friend,What are we creating?,Something beautiful. Something I never believed in before. Something that scares me more than any blank canvas ever has.,1
Sora,mysterious,acquaintance,What do you mean by colors?,"Everyone's got colors. Yours are just hiding, but I see sparks.",1
Sora,mystical,romantic_interest,Or maybe our art was copying nature.,"Either way, we're in sync with the universe. That has to mean something magical is happening between us.",1
Sora,mystical,close_friend,Something better?,Something magical. Like we're creating more than art - we're creating a whole new way of seeing the world.,1
Aya,nervous,romantic_interest,"Aya, you kissed my cheek quickly.",Because I was nervous.,1
Aya,nervous,romantic_interest,"Aya, you kissed me quickly.",Because I was nervous.,1
Mika,nervous,close_friend,It helped me understand us.,Us? What about us needs understanding?,1
Mika,nervous,acquaintance,Do you always read at lunch?,Yes. It’s easier than… talking sometimes.,1
Mika,nervous,romantic_interest,"If I told you I liked you, what would you say?","I’d probably panic… but then smile, because I feel the same.",1
Mika,nervous,romantic_interest,You’ve been sketching me?,…Only when I thought you weren’t looking.,1
Mika,nervous,close_friend,You’re sketching me again.,…Only when you’re not looking.,1
Mika,nervous,romantic_interest,You’re sketching me?,…Only when I thought you weren’t looking.,1
Mika,nervous,close_friend,You’re sketching me again?,…You noticed this time.,1
Mika,nervous,close_friend,You keep sketching me.,…Because I don’t want to forget your face.,1
Mika,nervous,acquaintance,That’s… a nice sketch.,Thanks… I wasn’t sure anyone would notice.,1
Mika,nervous,close_friend,Do you… trust me enough to share?,…Yes. You’re the only one I’d show.,1
Mika,nervous,close_friend,Do you hide feelings in your art?,Yes. It’s easier that way.,1
Mika,nervous,close_friend,Do you want to try painting?,"Maybe one day, when I’m braver.",1
Ren,nervous,stranger,Why are you looking away?,I… I get nervous when people stare at me.,1
Ren,nervous,romantic_interest,I’m glad you’re here.,…Me too. More than I can say.,1
Ren,nervous,acquaintance,Why so quiet?,I… I’m just scared I’ll say the wrong thing.,1
Ren,nervous,close_friend,Do you trust me?,"I… I want to, more than anything.",1
Ren,nervous,acquaintance,Can I sit here?,Y-yeah… I don’t mind.,1
Ren,nervous,close_friend,You make me nervous.,"…I feel the same, actually.",1
Ren,nervous,close_friend,Why won’t you say it?,Because words feel too small sometimes…,1
Ren,nervous,romantic_interest,You always hesitate.,I don’t want to mess this up…,1
Ren,nervous,romantic_interest,Why won’t you look at me?,Because… you make my heart race.,1
Ren,nervous,romantic_interest,Why are you trembling?,Because… you’re too important to me.,1
Ren,nervous,close_friend,Why do you avoid me?,Because… I like you too much.,1
Ren,nervous,stranger,You look nervous.,I-I just… don’t know how to act sometimes.,1
Ren,nervous,friend,Are you listening?,O-of course! I always listen to you.,1
Ren,nervous,close_friend,Why can’t you say it?,Because I’m scared of losing you.,1
Ren,nervous,close_friend,Why won’t you look at me?,Because… you make me nervous.,1
Ren,nervous,romantic_interest,Do you… love me?,…Yes. I’ve loved you for a while now.,1
Ren,nervous,stranger,You’re quiet.,I… I don’t always know what to say.,1
Ren,nervous,stranger,You okay?,Y-yeah… just not good with people.,1
Ren,nervous,friend,You’re shaking.,It’s just… hard being this close to you.,1
Ren,nervous,acquaintance,You’re trembling.,S-sorry… being near you makes me nervous.,1
Ren,nervous,friend,You look worried.,I… I don’t want to lose this.,1
Ren,nervous,romantic_interest,You make my heart race.,…Mine too.,1
Ren,nervous,stranger,You seem nervous.,Y-yeah… I’m not great with new people.,1
Ren,nervous,friend,You always hesitate.,Because I’m scared of saying too much.,1
Ren,nervous,stranger,You’re avoiding eye contact.,I… I don’t know what to say to you yet.,1
Ren,nervous,acquaintance,You seem tense.,I just… don’t want to say the wrong thing.,1
Ren,nervous,friend,You look scared.,Because I don’t want to lose this.,1
Ren,nervous,close_friend,You’re trembling.,…Because you matter too much to me.,1
Ren,nervous,close_friend,You make me nervous.,And yet… I don’t want you to go.,1
Ren,nervous,stranger,You’re shaking.,Y-yeah… I don’t do well around strangers.,1
Ren,nervous,acquaintance,You’re nervous again.,I can’t help it…,1
Ren,nervous,friend,"You’re afraid, aren’t you?",Yes… of losing this moment.,1
Ren,nervous,friend,You’re too nervous.,I… I can’t help it when it’s you.,1
Ren,nervous,close_friend,You’re scared again.,Yes… because this matters so much.,1
Ren,nervous,close_friend,Why do you look worried?,Because I care what you think of me.,1
Ren,nervous,stranger,"You’re new, right?",Y-yeah… still adjusting.,1
Ren,nervous,friend,You always fidget.,I can’t help it…,1
Ren,nervous,stranger,You’re holding notes?,Y-yeah… I don’t want to forget my lines.,1
Ren,nervous,acquaintance,Did you finish homework?,N-not yet… I stayed up too late.,1
Ren,nervous,romantic_interest,You’re holding my hand.,…Do you want me to let go?,1
Ren,nervous,stranger,You look lost.,Yeah… I don’t know where this hallway leads.,1
Ren,nervous,stranger,You dropped something.,Ah—thanks… I’m so clumsy.,1
Ren,nervous,close_friend,You look nervous.,I just don’t want to mess this up.,1
Ren,nervous,romantic_interest,You’re holding my hand.,…I don’t want to let go.,1
Ren,nervous,close_friend,You’re nervous again.,I… can’t help it around you.,1
Ren,nervous,stranger,You look nervous.,I-I just don’t know anyone here yet.,1
Ren,nervous,friend,You’re shaking.,…I don’t like being noticed.,1
Ren,nervous,stranger,You look shy.,…I just don’t know what to say.,1
Ren,nervous,close_friend,You’re nervous?,I always am…,1
Ren,nervous,stranger,You look nervous.,I-I’m not good with strangers.,1
Ren,nervous,close_friend,You’re nervous.,Yeah… but I’ll try anyway.,1
Ren,nervous,stranger,You look shy.,Y-yeah… I don’t know what to say.,1
Ren,nervous,stranger,You look unsure.,I-I’m not used to this place yet.,1
Ren,nervous,acquaintance,You look distracted.,I keep worrying I’ll say something wrong.,1
Ren,nervous,close_friend,You’re hesitating.,Because what I say to you matters.,1
Ren,nervous,stranger,You’re avoiding eye contact.,I-I don’t know how to talk yet…,1
Ren,nervous,acquaintance,You’re too quiet.,I don’t know what to say.,1
Ren,nervous,stranger,"You’re… um… new here, right?",Y-yeah… I get lost a lot.,1
Ren,nervous,acquaintance,You’re quiet today.,I-I just don’t know what to say yet…,1
Ren,nervous,close_friend,You’re holding my sleeve.,I-I… just don’t want to lose you in the crowd.,1
Sora,nervous,close_friend,Do you ever get nervous?,Only when I care too much.,1
Sora,nervous,acquaintance,Have you had any exhibitions?,A few local ones. It's terrifying and exhilarating putting your soul on display.,1
Sora,nervous,romantic_interest,"Sora, you held my wrist tightly.",Because I feared losing you.,1
Sora,nervous,romantic_interest,"Sora, you grabbed my wrist.",Because I was afraid of losing you.,1
Aya,neutral,close_friend,Do you like studying?,Sometimes. Depends on the subject.,1
Aya,neutral,friend,Do you like being class rep?,Sometimes it’s tiring… but it’s worth it.,1
Aya,neutral,close_friend,Do you keep a diary?,Sort of. My notebook has everything.,1
Aya,neutral,friend,Do you feel proud of your work?,Sometimes. Mostly I just feel tired.,1
Aya,neutral,stranger,"Did you like studying when you were younger, Aya?","Not really, but I liked learning.",1
Aya,neutral,friend,"Do you like group work, Aya?","Yes, when people cooperate.",1
Aya,neutral,friend,"What habit do you have, Aya?",Tidying up after everyone.,1
Aya,neutral,close_friend,"Do you like reading, Aya?",Yes. Stories are windows.,1
Aya,neutral,stranger,"Did you like group projects, Aya?","Yes, I liked seeing teamwork grow.",1
Aya,neutral,friend,"What chores did you hate as a kid, Aya?",Washing dishes in cold water.,1
Aya,neutral,friend,"What’s your favorite food, Aya?",Warm rice porridge with ginger.,1
Aya,neutral,friend,"What do you do when you’re stressed, Aya?",I clean or organize.,1
Aya,neutral,friend,"Do you believe in luck, Aya?",A little. But effort matters more.,1
Mika,neutral,stranger,You like reading?,Yeah… books are safer than people.,1
Mika,neutral,acquaintance,What are you sketching?,Just doodles. Nothing worth showing…,1
Mika,neutral,friend,You look tired.,Didn’t sleep well last night.,1
Mika,neutral,close_friend,You draw a lot.,It’s how I stay calm.,1
Mika,neutral,close_friend,You were staring at the sky.,I like clouds. They change but never vanish.,1
Mika,neutral,stranger,You always sit here?,Yeah. I like the quiet corner.,1
Mika,neutral,friend,You’ve been quiet.,"Sorry, I was lost in my thoughts.",1
Mika,neutral,friend,You’re drawing again.,It helps me focus.,1
Mika,neutral,close_friend,You seem calm today.,Some days are lighter than others.,1
Mika,neutral,romantic_interest,Do you dream often?,Yes… but most dreams fade.,1
Mika,neutral,stranger,You’re early.,"Yeah, I like walking before class starts.",1
Mika,neutral,acquaintance,You’re always sketching.,It helps me focus in class.,1
Mika,neutral,friend,You’re drinking coffee?,It keeps me awake… mostly.,1
Mika,neutral,friend,How was practice?,Exhausting… but worth it.,1
Mika,neutral,close_friend,How was your weekend?,Quiet… but peaceful.,1
Mika,neutral,romantic_interest,Do you like music?,Yes… especially quiet piano songs.,1
Mika,neutral,stranger,You like the library?,It’s quiet. Feels safe.,1
Mika,neutral,acquaintance,You carry pencils everywhere?,Yeah. I don’t like being unprepared.,1
Mika,neutral,stranger,You’re always reading.,Books feel safer than people sometimes.,1
Mika,neutral,acquaintance,You sit by the window?,Yeah. I like the light there.,1
Mika,neutral,friend,You look tired.,I stayed up finishing homework.,1
Mika,neutral,close_friend,You like tea?,"Yes… the quiet kind, like jasmine.",1
Mika,neutral,stranger,You stay late often?,Yeah. I like the quiet halls.,1
Mika,neutral,close_friend,You’re doodling in class.,It keeps my hands from shaking.,1
Mika,neutral,stranger,You always sit by the door?,Yeah. Easier to leave quietly.,1
Mika,neutral,acquaintance,You look thoughtful.,I was just watching the rain.,1
Mika,neutral,friend,You’re doodling again.,It keeps my thoughts calm.,1
Mika,neutral,romantic_interest,What do you like to cook?,Simple meals… things that feel like home.,1
Mika,neutral,stranger,You sit near the library often?,Yeah. It’s quiet here.,1
Mika,neutral,friend,You’re staring out the window.,I like watching the world move.,1
Mika,neutral,friend,You’re eating bread again?,It’s simple… I like it.,1
Mika,neutral,stranger,You always carry a notebook?,Yeah… it helps me remember things.,1
Mika,neutral,acquaintance,You always draw in class?,It helps me focus better.,1
Mika,neutral,close_friend,You’re writing in the margins?,It’s how I sort my thoughts.,1
Mika,neutral,romantic_interest,You’re listening to music?,Yeah. Soft songs that make me calm.,1
Mika,neutral,stranger,You sit here often?,Yes… it’s quieter than other places.,1
Mika,neutral,acquaintance,You’re always drawing?,It helps me stay calm.,1
Mika,neutral,stranger,You’re always in the library.,Yeah. It’s the quietest place.,1
Mika,neutral,friend,You’re reading during lunch.,It keeps me company.,1
Mika,neutral,friend,You’re doodling in the corner.,It’s my way of relaxing.,1
Mika,neutral,close_friend,You’re humming?,Songs get stuck in my head.,1
Mika,neutral,romantic_interest,You’re sketching flowers.,They’re easier than people…,1
Mika,neutral,stranger,You sit under trees often?,Yes. They make me feel safe.,1
Mika,neutral,acquaintance,You’re writing notes?,Yes… I don’t want to forget.,1
Mika,neutral,stranger,You’re sitting near the back?,I like the quiet corners better.,1
Mika,neutral,stranger,Do you sit here often?,Yeah. The light by the window feels nice.,1
Mika,neutral,acquaintance,You’re always writing in the margins.,It helps me organize my thoughts.,1
Mika,neutral,stranger,Why sit near the window?,Because it makes the world feel smaller.,1
Mika,neutral,acquaintance,What do you see in your art?,Pieces of myself.,1
Mika,neutral,stranger,Is this the right classroom?,"Yeah, you’re in the right place.",1
Mika,neutral,acquaintance,Why carry so many pencils?,They all draw differently.,1
Mika,neutral,acquaintance,Do you draw from memory?,"Most of the time, yes.",1
Mika,neutral,stranger,Do you always draw in class?,Yes. It’s how I focus.,1
Mika,neutral,close_friend,Do you like quiet libraries?,Yes. They feel safe.,1
Mika,neutral,stranger,Do you always draw in class?,Yes. It helps me focus better than listening.,1
Mika,neutral,stranger,Where do you usually draw?,Mostly here… sometimes outside when it’s quiet.,1
Mika,neutral,acquaintance,Do you practice drawing daily?,"Yes, even if it’s just a quick sketch.",1
Mika,neutral,stranger,"Why do you sit near the window, Mika?",Because it’s quieter there.,1
Mika,neutral,stranger,Why do you always sketch in the margins?,Because blank space bothers me.,1
Mika,neutral,close_friend,What do you want most right now?,A new sketchbook.,1
Mika,neutral,friend,"What habit do you have, Mika?",Biting my pencil when stuck.,1
Mika,neutral,close_friend,"Do you like reading, Mika?",Yes. But I like sketching them more.,1
Mika,neutral,friend,"What chores did you hate as a kid, Mika?",Sweeping leaves outside alone.,1
Mika,neutral,friend,"What’s your favorite food, Mika?","Anything simple, like bread and tea.",1
Mika,neutral,acquaintance,"Why do you carry extra erasers, Mika?",Because mistakes are guaranteed.,1
Mika,neutral,friend,"What food comforts you, Mika?",Tea with a hint of sweetness.,1
Ren,neutral,stranger,Do you eat lunch here often?,Y-yeah… usually alone though.,1
Ren,neutral,acquaintance,You’re new here?,Yeah… still figuring things out.,1
Ren,neutral,acquaintance,Have you been here before?,"Yeah, but not with anyone else.",1
Ren,neutral,acquaintance,You seem tired.,Yeah… stayed up reviewing.,1
Ren,neutral,friend,You’re carrying books?,Yeah… I borrowed too many again.,1
Ren,neutral,close_friend,You’re eating fast.,I’m just really hungry.,1
Ren,neutral,close_friend,You’re drinking tea?,Yeah… it helps me calm down.,1
Ren,neutral,friend,You look pale.,I just forgot to eat breakfast.,1
Ren,neutral,acquaintance,You’re late again.,Sorry… I overslept.,1
Ren,neutral,close_friend,You forgot your pen.,…Thanks for noticing.,1
Ren,neutral,friend,You look pale.,I just… skipped breakfast.,1
Ren,neutral,friend,You’re carrying books?,Yeah… too many again.,1
Ren,neutral,friend,You skipped lunch?,I wasn’t hungry…,1
Ren,neutral,friend,You’re carrying too much.,Yeah… I’ll manage though.,1
Ren,neutral,acquaintance,You look tired.,Didn’t sleep much last night.,1
Ren,neutral,friend,You’re staring off.,Sorry… I was just thinking.,1
Ren,neutral,close_friend,You look pale.,I forgot breakfast… again.,1
Ren,neutral,acquaintance,You look tired again.,Didn’t get much rest.,1
Ren,neutral,close_friend,You look tired.,Stayed up too late… again.,1
Ren,neutral,friend,You look calm.,It’s rare… but I feel safe.,1
Ren,neutral,acquaintance,You’re carrying a book?,Y-yeah… reading helps me stay calm.,1
Ren,neutral,friend,You look tired.,Stayed up too late… thinking about stuff.,1
Sora,neutral,friend,"What chores did you hate as a kid, Sora?",Carrying buckets of water for my parents.,1
Sora,neutral,close_friend,"Do you hide your feelings, Sora?",Sometimes. People don’t need to know everything.,1
Aya,nostalgic,romantic_interest,"Aya, what's your favorite memory of us?","Oh wow, that's hard! Maybe the first time you laughed - really laughed - at one of my terrible jokes. It was like watching sunshine break through clouds!",1
Aya,nostalgic,close_friend,What's your favorite memory?,"Probably the first time you smiled at me. Really smiled, not just being polite.",1
Mika,nostalgic,acquaintance,What do you write about on rainy days?,"Memories, mostly. The rain makes everything feel nostalgic, like I'm seeing the past through a soft filter.",1
Aya,nurturing,friend,You helped me come out of my shell.,"You were never broken, Ren. You just needed the right environment to bloom. And look at you blooming now!",1
Aya,observant,acquaintance,How did you know I'm artistic?,"Lucky guess! Plus, you've got that dreamy look artists get when they're seeing the world differently than everyone else.",1
Aya,observant,close_friend,I'm learning to be happy.,You're getting really good at it! I've seen you smile more in the past month than probably the whole year before.,1
Mika,observant,close_friend,I couldn't sleep last night.,Bad dreams again? You've been having trouble sleeping lately.,1
Sora,observant,romantic_interest,You make me see beauty everywhere.,"You ARE beauty everywhere. In your laugh, your concentration face, the way you hold a paintbrush like it might fly away.",1
Sora,observant,romantic_interest,What's the most beautiful thing you've seen?,The way you look when you're completely absorbed in your art.,1
Mika,offering,close_friend,I might try that.,"I could show you my technique, if you want. Though fair warning - it gets messy and emotional sometimes.",1
Aya,open,romantic_interest,What's the next chapter?,"Whatever we want it to be. College, careers, adventures, quiet moments - as long as we write it together.",1
Mika,opening_up,acquaintance,I understand feeling like an outsider.,Really? You seem so... together. I always feel like I'm watching life happen instead of living it.,1
Mika,opening_up,close_friend,You don't have to hide from me,I... I've never had someone say that before. It's scary but... nice.,1
Aya,optimistic,close_friend,That's a beautiful way to see the world.,It's the only way I know how! Life's too short to focus on what's wrong when there's so much that's right.,1
Aya,optimistic,friend,"It was peaceful, actually.","That's wonderful! I bet that means you're feeling more settled here. The ocean has a way of washing worries away, doesn't it?",1
Aya,optimistic,close_friend,You always know what to say.,"I just say what I'm thinking, which is usually that everything will work out because we're awesome!",1
Aya,Optimistic,close_friend,What do you like to do during your free time?,"Honestly? I like to decompress by organizing my planner. Or, I try to grab coffee with you, Ren.",1
Aya,Optimistic,close_friend,Do you like playing games?,I'd try any game if you asked me. Especially if it was just us two being silly.,1
Aya,Optimistic,romantic_interest,What are your hobbies?,Making sure you smile. That's my favorite thing to do now.,1
Aya,Optimistic,romantic_interest,What are your interests?,"Right now, my main interest is learning how to be the best person for you.",1
Aya,Optimistic,romantic_interest,What is your favorite food?,Popcorn when we're watching a movie together. It's my favorite shared snack.,1
Aya,Optimistic,romantic_interest,Do you like cats or dogs more?,"I like the idea of getting a big, goofy dog with you someday.",1
Aya,Optimistic,close_friend,I like cats more because they clean after themselves.,That's an efficient perspective! I love that you find a bright side to even a pet choice.,1
Aya,Optimistic,romantic_interest,I like dogs more because they make me happy.,They really are the best! It's so optimistic to focus on what brings you joy!,1
Aya,Optimistic,romantic_interest,What's your favorite animal?,Anything that we could share a home with.,1
Aya,Optimistic,romantic_interest,I like you.,"That's the most optimistic thing anyone could say! I like you so much, too, Ren!",1
Aya,Optimistic,romantic_interest,I think I like you.,I think I feel the same way! This is the most optimistic development!,1
Aya,Optimistic,romantic_interest,I love you.,"I love you too, Ren! This is the perfect, most optimistic beginning to our life together!",1
Aya,Optimistic,romantic_interest,I think I'm falling for you.,"I feel the same way! It's an optimistic, perfect start to something incredible!",1
Aya,Optimistic,romantic_interest,I don't know how to say I love you.,"You just did, Ren. And that's the most optimistic, perfect way.",1
Aya,Optimistic,romantic_interest,What do your parents do for work?,They set a great example of teamwork. I'm optimistic about having a partnership like theirs!,1
Aya,Optimistic,close_friend,Do you have any brothers or sisters?,"Two little brothers! It's honestly a challenge, but I'm always optimistic about helping them grow up!",1
Aya,Optimistic,close_friend,Do you have any pets?,"No, but I'm optimistic that we can adopt a pet together when we're older!",1
Aya,Optimistic,romantic_interest,What do you think about love?,"Love is you, Ren. It's the feeling of knowing I'm building a future with my best friend.",1
Aya,Optimistic,romantic_interest,Do you love music?,I love songs about two people building a life together. They remind me of us.,1
Aya,Optimistic,romantic_interest,Who's your favorite song artist?,"Anyone who makes music that sounds like a happy, optimistic future with you.",1
Aya,Optimistic,romantic_interest,How Old Are You?,21! I'm optimistic that the coming years will be spent happily with you!,1
Aya,Optimistic,romantic_interest,Where do you live?,Not far from the school. I'm optimistic that we can walk home together every day.,1
Aya,Optimistic,romantic_interest,What kind of book do you like?,"I like any book we can read quietly side-by-side, even if it's just a planning manual.",1
Aya,Optimistic,romantic_interest,Have you read Game of Thrones?,I'd read the whole series if it meant we could cuddle on the sofa for a month.,1
Aya,Optimistic,romantic_interest,Have you read Harry Potter?,I�d love to read it out loud to you before bed.,1
Aya,Optimistic,romantic_interest,What kind of movies are you into?,Anything as long as we get to share a giant bucket of popcorn and cuddle.,1
Aya,Optimistic,romantic_interest,Do you watch Marvel movies?,"I'll watch them, but only if you promise to hold me tight during the scary parts.",1
Aya,Optimistic,romantic_interest,Do you like anime?,"I'd watch anything, as long as it means we get to spend an entire evening just relaxing together.",1
Aya,Optimistic,romantic_interest,Do you read manga?,"I�d love to read one with you, page by page.",1
Aya,Optimistic,romantic_interest,What kind of anime have you watched?,I'll watch whichever one you want. Just tell me what time to be there.,1
Aya,Optimistic,romantic_interest,What kind of manga have you read?,I want to read the one you love and then spend the whole day discussing it with you.,1
Aya,Optimistic,romantic_interest,"If you were to pick a country to go to, what would it be?","Anywhere, as long as I�m planning the trip for us, and you are my travel partner.",1
Aya,Optimistic,romantic_interest,I would want to go to Japan for the culture,We should plan it together! Imagine all the wonderful things we could discover side-by-side!,1
Aya,Optimistic,close_friend,I would want to see Japan,You should absolutely pursue that dream! I will help you with all the logistical planning.,1
Aya,Optimistic,romantic_interest,I would like to go to Korea,What an awesome adventure that would be! Let's save up and make that dream a reality for us!,1
Aya,Optimistic,close_friend,I would love to see Europe,"You should make a big, detailed binder for that trip. You'll feel so much more in control!",1
Aya,Optimistic,close_friend,I would love to see France,You can do it! Think of the perfect checklist you can make for all the museums!,1
Aya,Optimistic,close_friend,I would like to visit the US one day,You should definitely plan a road trip! Think of the incredible spreadsheets we could make!,1
Aya,Optimistic,romantic_interest,What kind of dishes do you like?,I love any dish that you cook for me. It means you took time out of your day to care.,1
Aya,Optimistic,close_friend,Do you play any sport?,"I love playing sports, but honestly, I just love organizing the team dynamic and the post-game party!",1
Aya,Optimistic,romantic_interest,I really like playing basketball.,I'd love to organize a tournament just so I could see you play every single day!,1
Aya,Optimistic,romantic_interest,Will you be my girlfriend?,"I'm optimistic about our future, Ren. Let's take things one perfectly planned step at a time!",1
Aya,Optimistic,close_friend,I want you to be my girlfriend,"That's encouraging! I value our bond immensely, and I'm optimistic about its growth!",1
Aya,Optimistic,close_friend,Do you like pizza?,Yes! Especially when we share one. I'm optimistic about sharing a slice with you!,1
Aya,Optimistic,romantic_interest,Where would you like to go on our first date?,The planetarium! I'm optimistic about a future that is as clear and organized as the stars!,1
Aya,Optimistic,romantic_interest,Do you want to go out with me?,"I'm optimistic about that, Ren! I've been waiting for us to make more time together!",1
Aya,Optimistic,romantic_interest,What's your favorite subject?,History! I'm optimistic about learning from the past to build a better future together!,1
Aya,Optimistic,close_friend,Are you currently in college?,"Yes! I'm working hard, but I'm optimistic about my path!",1
Aya,Optimistic,romantic_interest,What course are you taking?,Policy Planning. I'm optimistic about creating a better world for us!,1
Aya,Optimistic,romantic_interest,Why did you pick your course?,"I'm optimistic that this course will allow me to build a stable, wonderful life with you!",1
Aya,Optimistic,romantic_interest,Do you like playing video games?,I'm optimistic about trying any game you want to play with me!,1
Aya,Optimistic,romantic_interest,Have you tried playing any video games before?,"Only a few, but I'm optimistic about trying more with you!",1
Aya,Optimistic,close_friend,Do you like cars?,I'm optimistic about electric cars! They are an encouraging investment in the future!,1
Aya,Optimistic,close_friend,I'm currently taking computer science,That's encouraging! I'm optimistic that you'll do incredible things in that field!,1
Aya,Optimistic,close_friend,I'm taking computer science,"That's a wonderful, smart choice! I'm optimistic about your future success, Ren!",1
Aya,Optimistic,close_friend,Do you prefer coffee or tea?,"Tea, sometimes. It encourages quiet reflection, but I'm optimistic about both!",1
Aya,Optimistic,romantic_interest,Do you have any part-time jobs you're currently taking?,"My job is being your friend, and I'm optimistic that I'm doing a great job!",1
Aya,Optimistic,romantic_interest,Do you prefer summer or winter?,Both! Because I'm optimistic about spending every season with you!,1
Aya,Optimistic,close_friend,Do you like the heat or the cold?,The heat! I'm optimistic about finding the energy to plan more activities!,1
Aya,Optimistic,romantic_interest,Do you go to the gym?,We should start going together! I'm optimistic about us motivating each other!,1
Aya,Optimistic,close_friend,Do you work out?,Yes! It keeps me focused and optimistic about achieving my goals!,1
Aya,Optimistic,close_friend,What do you think about pineapple on pizza?,I'm optimistic about trying it again! Maybe I just haven't had the perfect combination yet!,1
Aya,Optimistic,close_friend,What do you think of corruption?,"It's discouraging, but I'm optimistic that good governance can always prevail!",1
Aya,Optimistic,close_friend,I love playing volleyball,That's encouraging! I'm optimistic that your skills are getting even better!,1
Aya,Optimistic,romantic_interest,I love playing badminton,We should set up a game! I'm optimistic about us being great partners!,1
Aya,Optimistic,romantic_interest,I love playing pickleball,Let's play doubles sometime! I'm optimistic about us having a great time together!,1
Aya,Optimistic,close_friend,I love swimming,That's encouraging! I'm optimistic about your strong swimming form!,1
Aya,Optimistic,close_friend,Do you wanna go out for a swim?,"That's encouraging! I'm optimistic about a nice, relaxing swim together!",1
Aya,Optimistic,close_friend,Do you want to go to the beach?,Yes! I'm optimistic about a fun day of sun and sand with you!,1
Aya,Optimistic,close_friend,Have you ever tried sushi before?,Yes! It's one of my favorites! I'm optimistic about sharing a huge platter with you!,1
Aya,Optimistic,romantic_interest,How do you stay focused when studying?,I imagine our perfect future together. That's the best motivation!,1
Aya,Optimistic,romantic_interest,What�s the most unexpected thing you�ve seen someone create using something ordinary?,"A perfectly optimized schedule for a three-week trip, written on a napkin! So optimistic!",1
Aya,Optimistic,romantic_interest,"If you had to change your name based on your current vibe, what would it be?",Optimist'! Because I only see the best future for us!,1
